Title,Price,Location_Category,Link,Member
MSI Katana 15 B13VEK-1873AU,"Rs 340,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-katana-15-b13vek-1873au-for-sale-colombo-13,True
Core i3 Gaming Computer,"Rs 75,000","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/gaming-computer-for-sale-gampaha-403,False
"Core I5 4 Th, 8GB RAM,GTX 650,1GB Gaming Desktop Cpu Computer","Rs 44,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-4-th-8gb-ramgtx-6501gb-gaming-desktop-cpu-computer-for-sale-colombo,True
NEW Lenovo LOQ Ryzen 7 250 – 15th Gen RTX 5050 8GB VGA Laptop 15AHP10,"Rs 339,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-lenovo-loq-ryzen-7-250-15th-gen-rtx-5050-8gb-vga-laptop-15ahp10-for-sale-colombo,True
HP Elitebook 840 G8 Corei 5 11th gen 256GB | 8GB,"Rs 85,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-840-g8-corei-5-11th-gen-256gb-8gb-for-sale-colombo,True
I3 2nd Gen PC 4GB Ram 128GB SSD|500GB HDD I5 I7 3RD 4TH 6TH 7TH Computer,"Rs 18,500","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/i3-2nd-gen-pc-4gb-ram-128gb-ssd500gb-hdd-i5-i7-3rd-4th-6th-7th-computer-for-sale-gampaha,True
"Core I5 6TH 8GB, GTX 1060 6GB, 22'' Monitor Full Set GAMING Cpu Computer","Rs 95,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-8gb-gtx-1060-6gb-22-monitor-full-set-gaming-cpu-computer-for-sale-colombo-1,True
"CORE i5 6TH, 8GB RAM, 20'' MONITOR FULL SET Gaming Desktop","Rs 49,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-8gb-ram-20-monitor-full-set-gaming-desktop-for-sale-colombo,True
CORE i5 6TH 16GB RAM 22'' MONITOR Full Set Gaming Desktop Cpu Computer,"Rs 76,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-16gb-ram-22-monitor-full-set-gaming-desktop-cpu-computer-for-sale-colombo-2,True
"Core i5 6TH, 8GB RAM GTX 760 2GB VGA , 22'' Full Set Gaming Computer","Rs 75,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-8gb-ram-gtx-760-2gb-vga-22-full-set-gaming-computer-for-sale-colombo-1,True
"Core I5 6 Th, 8GB RAM,GTX 650 1GB Gaming Desktop Cpu Computer","Rs 49,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6-th-8gb-ramgtx-650-1gb-gaming-desktop-cpu-computer-for-sale-colombo,True
"CORE i5 6TH, 8GB RAM, 22'' MONITOR FULL SET Gaming Desktop","Rs 71,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-8gb-ram-22-monitor-full-set-gaming-desktop-for-sale-colombo,True
Microsoft Surface Pro i7 7th Combo Pack,"Rs 90,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/microsoft-surface-pro-i7-7th-combo-pack-for-sale-kandy,False
Acer Chormebook Laptop,"Rs 28,000","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/chormebook-for-sale-gampaha,False
Brand New Acer Aspire Go 15 Ryzen 5|8GB DDR5|15.6” inch FHD Laptop,"Rs 156,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-acer-aspire-go-15-ryzen-58gb-ddr5156-inch-fhd-laptop-for-sale-colombo-1,True
Assemble Pc i5 12th gen 8GB Ram 256GB Nvme USED,"Rs 113,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/assemble-pc-i5-12th-gen-8gb-ram-256gb-nvme-used-for-sale-colombo-4,True
Apple MacBook M1 Air 8GB 256GB,"Rs 129,990","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/apple-macbook-m1-air-8gb-256gb-for-sale-gampaha,True
Brand New HP Victus 15 Core i5 13th Gen RTX 4050 6GB VGA Gaming Laptop,"Rs 260,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-hp-victus-15-core-i5-13th-gen-rtx-4050-6gb-vga-gaming-laptop-for-sale-colombo-4,True
"Lenovo Thinkpad E16 GEN1 i5 13th gen 8GB Ram 512GB SSD 16"" inch laptop","Rs 237,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-e16-gen1-i5-13th-gen-8gb-ram-512gb-ssd-16-inch-laptop-for-sale-colombo-34,True
Dell 5520 Core i7 -11th +32GB Ram +512GB |Brandnew Condition Laptops,"Rs 149,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-5520-core-i7-11th-32gb-ram-512gb-brandnew-condition-laptops-for-sale-colombo,True
DELL VOSTRO 3020|i5 13TH GEN|8GB RAM|256GB NVME SSD,"Rs 150,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-vostro-3020i5-13th-gen8gb-ram256gb-nvme-ssd-for-sale-colombo,True
Lenovo Ideapad Flex 5 14IAU7 2 In 1 12th Gen,"Rs 185,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-flex-5-14iau7-2-in-1-12th-gen-for-sale-colombo-87,True
I5 10th Gen Gaming Pc Rx5700 Xt8,"Rs 69,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/i5-10th-gen-gaming-pc-rx5700xt8-for-sale-kandy,False
"HP Elitebook X360 830 G7 Core i5 10th Gen 16GB RAM 256GB SSD 13"" use lap","Rs 109,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-x360-830-g7-core-i5-10th-gen-16gb-ram-256gb-ssd-13-use-lap-for-sale-colombo-1,True
Lenovo Ideapad 5 2 In1-14AKP10-AMD,"Rs 275,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-5-2-in1-14akp10-amd-for-sale-colombo,True
Core i5 10th Gen Dell Latitude 5510 15.6 inch FHD IPS Screen,"Rs 87,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i5-10th-gen-dell-latitude-5510-156-inch-fhd-ips-screen-for-sale-colombo,True
HP Elitedesk Core i5 4TH Gen used Desktop Tower PC 8GB RAM 128GB SSD,"Rs 24,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitedesk-core-i5-4th-gen-used-desktop-tower-pc-8gb-ram-128gb-ssd-for-sale-colombo,True
LENVO 100e (USED) LAPTP|INTEL CELERON N4120|4GB RAM|128GB SSD,"Rs 35,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenvo-100e-used-laptpintel-celeron-n41204gb-ram128gb-ssd-for-sale-colombo,True
Lenovo Thinkpad L14 Ryzen 3 Pro with 512MB VGA 16GB RAM,"Rs 79,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-l14-ryzen-3-pro-with-512mb-vga-16gb-ram-for-sale-colombo,True
LENOVO IDEPAD S145-15 IWL|PENTIUM 5405U |8GBRAM|128 GB SSD|500GB HD,"Rs 45,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-idepad-s145-15-iwlpentium-5405u-8gbram128-gb-ssd500gb-hd-for-sale-colombo,True
Dell Vostro 3530 i3 – 1305U / 8GB RAM /512GB NVME SSD Brand New Laptop,"Rs 146,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-vostro-3530-i3-1305u-8gb-ram-512gb-nvme-ssd-brand-new-laptop-for-sale-colombo-42,True
HP Brand New AMD Ryzen 5 7520U D5 16GB RAM/512GB NVMe 15.6 Full HD,"Rs 185,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-brand-new-amd-ryzen-5-7520u-d5-16gb-ram-512gb-nvme-156-full-hd-for-sale-colombo-13,True
MSI Modern 15 Core i5-13th Gen - 16GB Ram 512GB SSD NVMe Backlit K.B,"Rs 142,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-core-i5-13th-gen-16gb-ram-512gb-ssd-nvme-backlit-kb-for-sale-colombo,True
Lenovo ThinkPad T470 Core I5 7th Gen 8GB RAM 256 SSD 1080P Screen,"Rs 62,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-t470-core-i5-7th-gen-8gb-ram-256-ssd-1080p-screen-for-sale-colombo-79,True
Lenovo T460 I5 6th Gen Laptop|I5 Gen|8GB Ram|240GB Nvme|FHD Display,"Rs 59,000","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/lenovo-t460-i5-6th-gen-laptopi5-gen8gb-ram240gb-nvmefhd-display-for-sale-gampaha,True
Lenovo TB-8505F Tab,"Rs 18,500","Jaffna, Computers & Tablets",https://ikman.lk/en/ad/lenovo-lenova-tb-8505f-used-for-sale-jaffna,False
AMD Ryzen 5 3600 RTX 3060 Gaming PC,"Rs 175,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/amd-ryzen-5-3600-rtx-3060-gaming-pc-for-sale-colombo,False
Dell Latitude 3400 Touch Screen Laptop,"Rs 50,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-laptop-latitude-3400-tuch-screen-for-sale-colombo,False
HP Victus 15 Core i5 13420H RTX 3050 6GB Gaming Laptop,"Rs 229,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-victus-15-core-i5-13420h-rtx-3050-6gb-gaming-laptop-for-sale-colombo-14,True
Brand New HP Victus 15 Core i5 13th Gen RTX 4050 6GB VGA Gaming Laptop,"Rs 269,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-hp-victus-15-core-i5-13th-gen-rtx-4050-6gb-vga-gaming-laptop-for-sale-colombo-3,True
MSI MODERN 15 B12M|i5 12TH GEN|8GB RAM|512GB NVMe,"Rs 205,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-b12mi5-12th-gen8gb-ram512gb-nvme-for-sale-colombo,True
HP Elitebook 745 G5 Ryzen 7 Pro 16GB RAM 14 inch FHD IPS Screen,"Rs 92,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-745-g5-ryzen-7-pro-16gb-ram-14-inch-fhd-ips-screen-for-sale-colombo,True
Dell 5410 – i5 10th Gen / 8GB RAM 256GB NVME Touch Laptop,"Rs 83,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-5410-i5-10th-gen-8gb-ram-256gb-nvme-touch-laptop-for-sale-colombo,True
LENOVO IDEAPAD i3-N305|8GB RAM|128 GB STORAGE,"Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-i3-n3058gb-ram128-gb-storage-for-sale-colombo,True
New Asus VivoBook X1404V Core 5 \14th Gen\ 8GB DDR4 RAM Laptop,"Rs 159,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-asus-vivobook-x1404v-core-5-14th-gen-8gb-ddr4-ram-laptop-for-sale-colombo-6,True
HP CORE I3 \13TH GEN \8GB RAM \512GB SSD LAPTOP,"Rs 144,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-core-i3-13th-gen-8gb-ram-512gb-ssd-laptop-for-sale-colombo-4,True
Intel i7 2nd GEN / GTX 760 2GB 16GB RAM 120GB SSD,"Rs 55,980","Colombo, Computers & Tablets",https://ikman.lk/en/ad/intel-i7-2nd-gen-gtx-760-2gb-16gb-ram-120gb-ssd-for-sale-colombo-2,True
Brand New Asus VivoBook X1504VA Core 7 \14th Gen \8GB Ram \512GB Laptop,"Rs 208,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-asus-vivobook-x1504va-core-7-14th-gen-8gb-ram-512gb-laptop-for-sale-colombo-4,True
2 in 1 Touch Lenovo Thinkpad L13 Yoga Ryzen 3 Pro with 1GB VGA,"Rs 79,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/2-in-1-touch-lenovo-thinkpad-l13-yoga-ryzen-3-pro-with-1gb-vga-for-sale-colombo,True
ASUS VIVOBOOK Core i5 \14th GEN \8GB RAM \512GB NVME BRAND NEW.,"Rs 179,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-i5-14th-gen-8gb-ram-512gb-nvme-brand-new-for-sale-colombo-1,True
HP Elitebook X360 830 G7 – Core i5 10th Gen / 16GB RAM 256GB NVME,"Rs 109,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-x360-830-g7-core-i5-10th-gen-16gb-ram-256gb-nvme-for-sale-colombo-7,True
Dell Latitude E5470 256GB SSD Laptop,"Rs 59,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/256gb-ssd-for-sale-kandy,False
Acer Aspire Go 15 Ryzen 5 7520U\ 15.6” 8GB DDR5 Brand New,"Rs 159,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-aspire-go-15-ryzen-5-7520u-156-8gb-ddr5-brand-new-for-sale-colombo-1,True
Asus TUF F16 Core 5 210H 15th Gen RTX4050 6GB 512GB Brand New,"Rs 289,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-tuf-f16-core-5-210h-15th-gen-rtx4050-6gb-512gb-brand-new-for-sale-colombo-2,True
Dell Latitude 5420 i5 11th Gen 16GB RAM Backlit Keyboard Laptop,"Rs 95,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-5420-i5-11th-gen-16gb-ram-backlit-keyboard-laptop-for-sale-colombo,True
Brandnew ACER NITRO V16 AMD Ryzen 7\260 RTX 5050\8GB VGA Gaming Laptop,"Rs 346,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brandnew-acer-nitro-v16-amd-ryzen-7-260-rtx-5050-8gb-vga-gaming-laptop-for-sale-colombo-8,True
Core i5 8th Gen 16GB Ram Thinkpad T490s Laptop,"Rs 80,000","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/core-i5-8th-gen-16gb-ram-thinkpad-t490s-laptop-for-sale-gampaha,False
Dell i5 4th Gen Pc,"Rs 95,000","Matale, Computers & Tablets",https://ikman.lk/en/ad/dell-pc-for-sale-matale,False
Brandnew Acer Nitro V15 Core i5H 13th Gen RTX 5050 8GB VGA Gaming Laptop,"Rs 279,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brandnew-acer-nitro-v15-core-i5h-13th-gen-rtx-5050-8gb-vga-gaming-laptop-for-sale-colombo-6,True
Lenovo ThinkPad T460 i5 8GB Ram 256SSD 06th Gen,"Rs 53,000","Galle, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-t460-i5-8gb-ram-256ssd-06th-gen-for-sale-galle,True
"NEW HP OmniBook X Flip 15th Gen Ryzen AI 5 340 16"" 2K Touch Display Lap","Rs 239,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-hp-omnibook-x-flip-15th-gen-ryzen-ai-5-340-16-2k-touch-display-lap-for-sale-colombo,True
Desktop Computer I5 4 Th Gen 8 GB RAM 128 Ssd 500 Hdd Rgb,"Rs 44,900","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/desktop-computer-i5-4-th-gen-8-gb-ram-128-ssd-500-hdd-rgb-for-sale-gampaha,True
Lenovo Ideapad 5 – 2 IN 1 ( 14IAL10 ) Core Ultra 8GB RAM / 512GB NVME,"Rs 205,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-5-2-in-1-14ial10-core-ultra-8gb-ram-512gb-nvme-for-sale-colombo-1,True
HP Omnibook Xflip Nextgen 14 - FM0023DX,"Rs 299,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-omnibook-xflip-nextgen-14-fm0023dx-for-sale-colombo-22,True
Ryzen 5 Pro Lenovo Thinkpad L14 with 512MB VGA 16GB DDR4 RAM,"Rs 89,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/ryzen-5-pro-lenovo-thinkpad-l14-with-512mb-vga-16gb-ddr4-ram-for-sale-colombo,True
Asus TUF F16 Core 5-210H 15th Gen|RTX4050/6GB|512GB|Brand New.,"Rs 289,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-tuf-f16-core-5-210h-15th-genrtx4050-6gb512gbbrand-new-for-sale-colombo-5,True
Dell Latitude 5289 2 in 1 i5 7th Gen with Touch Screen,"Rs 77,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-5289-2-in-1-i5-7th-gen-with-touch-screen-for-sale-colombo-1,True
HP VICTUS GAMING LAPTOP|i5 13TH GEN|8GB RAM|512GB NVMe,"Rs 250,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-victus-gaming-laptopi5-13th-gen8gb-ram512gb-nvme-for-sale-colombo,True
HP Omnibook 5 Flip 14FP0023DX,"Rs 235,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-omnibook-5-flip-14fp0023dx-for-sale-colombo-1,True
HP 250 G10 LAPTOP |i7 13TH GEN|8GB RAM|512GB NVMe,"Rs 214,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-250-g10-laptop-i7-13th-gen8gb-ram512gb-nvme-for-sale-colombo,True
HP 250 G10 LAPTOP|i5 13TH GEN|8GB RAM|512GB NVMe,"Rs 164,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-250-g10-laptopi5-13th-gen8gb-ram512gb-nvme-for-sale-colombo,True
"HP 250R G10 Core 5 120U 14th Gen 8GB RAM 512GB NVMe 15.6"" New laptop","Rs 169,993","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-250r-g10-core-5-120u-14th-gen-8gb-ram-512gb-nvme-156-new-laptop-for-sale-colombo,True
Asus VivoBook 15 10th Gen SSD Laptop,"Rs 75,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-15-i5-10th-gen-ssd-lightweight-laptop-for-sale-kandy,False
"Asus Vivobook Core 5 120U 14th Gen 16GB RAM 512GB NVMe 15.6"" New Laptop","Rs 186,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-5-120u-14th-gen-16gb-ram-512gb-nvme-156-new-laptop-for-sale-colombo-54,True
Apple Macbook Air M2,"Rs 237,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/apple-macbook-air-m2-for-sale-colombo-37,True
Apple Macbook Air M4 512GB,"Rs 349,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/apple-macbook-air-m4-512gb-for-sale-colombo-3,True
"Lenovo V15 G5 IRL i7 13620H 13th Gen 16GB Ram 512GB SSD 15.6"" IPS Laptop","Rs 219,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-v15-g5-irl-i7-13620h-13th-gen-16gb-ram-512gb-ssd-156-ips-laptop-for-sale-colombo-16,True
"Asus VivoBook Core I5 13TH Gen 12GB RAM 256GB SSD 14"" Brand New Laptop","Rs 157,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-i5-13th-gen-12gb-ram-256gb-ssd-14-brand-new-laptop-for-sale-colombo-27,True
Dell Inspiron -91B2H8F,"Rs 42,000","Ratnapura, Computers & Tablets",https://ikman.lk/en/ad/desktop-91b2h8f-for-sale-ratnapura,False
HP 15-FD0154WM Intel Core i5-1334U,"Rs 180,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-15-fd0154wm-intel-core-i5-1334u-for-sale-colombo-13,True
HP Pavilion 16 Ryzen 7-8840U|16” inch WUXGA|8GB DDR5,"Rs 199,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-pavilion-16-ryzen-7-8840u16-inch-wuxga8gb-ddr5-for-sale-colombo,True
MSI Modern 15 Core i5 13th Gen 512GB SSD 8GB RAM,"Rs 195,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-core-i5-13th-gen-512gb-ssd-8gb-ram-for-sale-colombo-32,True
DELL VOSTRO 3530|i5 12TH GEN|8GB RAM|512GB,"Rs 180,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-vostro-3530i5-12th-gen8gb-ram512gb-for-sale-colombo,True
DELL VOSTRO 3520|i5 12TH GEN|8GB RAM|512GB NVMe,"Rs 155,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-vostro-3520i5-12th-gen8gb-ram512gb-nvme-for-sale-colombo,True
DELL INSPIRON 3530|i3 13TH GEN|8GB RAM|512GB SSD,"Rs 160,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-inspiron-3530i3-13th-gen8gb-ram512gb-ssd-for-sale-colombo,True
Asus ROG Strix G16 2025 - Ryzen 9 RTX 5050 8GB VGA -1TB Gaming Laptop,"Rs 507,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-rog-strix-g16-2025-ryzen-9-rtx-5050-8gb-vga-1tb-gaming-laptop-for-sale-colombo-2,True
Asus Vivobook -i5 14th Gen +8GB RAM /256GB NVME + 14 Inch New -Laptop,"Rs 159,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-i5-14th-gen-8gb-ram-256gb-nvme-14-inch-new-laptop-for-sale-colombo-10,True
"Apple MacBook Air 15"" M4 16GB 256GB (Sky Blue)","Rs 337,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/apple-macbook-air-15-m4-16gb-256gb-sky-blue-for-sale-colombo,True
Hp Core™ Ultra 5 125H 512GB SSD 8GB DDR5 New Laptop Brand,"Rs 178,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-core-ultra-5-125h-512gb-ssd-8gb-ddr5-new-laptop-brand-for-sale-colombo,True
Hp Core™ Ultra 5 125H 512GB SSD 8GB DDR5 New Laptop Brand,"Rs 178,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-core-ultra-5-125h-512gb-ssd-8gb-ddr5-new-laptop-brand-for-sale-colombo,True
Asus Vivobook -i5 14th Gen +8GB RAM /256GB NVME + 14 Inch New -Laptop,"Rs 159,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-i5-14th-gen-8gb-ram-256gb-nvme-14-inch-new-laptop-for-sale-colombo-10,True
Intel Core I5 3rd Gen 8GB RAM 128GB SSD 500GB HDD Used Assembled PC,"Rs 25,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/intel-core-i5-3rd-gen-8gb-ram-128gb-ssd-500gb-hdd-used-assembled-pc-for-sale-colombo,True
Asus TUF A16 - Ryzen 7-7445HS RTX4050/6GB 16GB DDR5 Gaming Laptop,"Rs 319,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-tuf-a16-ryzen-7-7445hs-rtx4050-6gb-16gb-ddr5-gaming-laptop-for-sale-colombo-206,True
Asus Vivobook S14 Flip -ULTRA 7 +OLED X360 Touch +16GB RAM -New Laptop,"Rs 325,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-s14-flip-ultra-7-oled-x360-touch-16gb-ram-new-laptop-for-sale-colombo-4,True
Asus Rog Strix - i7 14th Gen (14650HX) RTX 5060 8GB 16GB RAM Laptop,"Rs 529,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-rog-strix-i7-14th-gen-14650hx-rtx-5060-8gb-16gb-ram-laptop-for-sale-colombo-12,True
Asus Tuf F16 - I5 14th GEN +RTX 3050 6GB VGA /16GB RAM-512GB NVME-Laptop,"Rs 279,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-tuf-f16-i5-14th-gen-rtx-3050-6gb-vga-16gb-ram-512gb-nvme-laptop-for-sale-colombo-26,True
Acer Nitro V15 Core i5 13th Gen|165Hz|RTX5050 8GB |16GB Ram| Brand New,"Rs 289,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-nitro-v15-core-i5-13th-gen165hzrtx5050-8gb-16gb-ram-brand-new-for-sale-colombo,True
Intel Core I3 2nd Gen 8GB RAM 128GB SSD 500GB HDD Used Assembled PC,"Rs 21,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/intel-core-i3-2nd-gen-8gb-ram-128gb-ssd-500gb-hdd-used-assembled-pc-for-sale-colombo,True
HP PRODESK 400 G3 CORE I3 6TH GEN MINI PC 8GB RAM 128GB SSD (USED),"Rs 34,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-prodesk-400-g3-core-i3-6th-gen-mini-pc-8gb-ram-128gb-ssd-used-for-sale-colombo-137,True
DELL 3525 RYZEN 7|8GB RAM|512GB NVMe,"Rs 150,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-3525-ryzen-78gb-ram512gb-nvme-for-sale-colombo,True
Samsung Galaxy S10FE PLUS 12GB 256GB NEW,"Rs 157,950","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10fe-plus-12gb-256gb-new-for-sale-colombo-116,True
Black view Tab 60 Pro,"Rs 36,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/tablet-for-sale-colombo-1005,False
Samsung Galaxy S11 12GB 256GB NEW,"Rs 204,950","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s11-12gb-256gb-new-for-sale-colombo-75,True
ASUS VIVOBOOK X1504V|i3 13TH GEN|8GB RAM|512GB NVMe,"Rs 143,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-x1504vi3-13th-gen8gb-ram512gb-nvme-for-sale-colombo,True
ASUS VIVOBOOK X1502V|i7 13TH GEN|16GB RAM|512GB NVMe,"Rs 235,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-x1502vi7-13th-gen16gb-ram512gb-nvme-for-sale-colombo,True
Dell Laptop,"Rs 65,000","Kurunegala, Computers & Tablets",https://ikman.lk/en/ad/dell-laptop-for-sale-kurunegala-541,False
Xiaomi Redmi Pad SE 6/128GB (Brand New),"Rs 41,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/xiaomi-redmi-pad-se-brand-new-for-sale-colombo-4,False
"Computer i3 4th GEN (8GB RAM|500GB HDD) - 19"" 20"" 22"" 24"" (Full Set PC)","Rs 18,950","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/computer-i3-4th-gen-8gb-ram500gb-hdd-19-20-22-24-full-set-pc-for-sale-gampaha-4,True
"HP Elitebook 640 G9 core i5 12th Gen 16GB RAM 256GB NVMe 14"" used laptop","Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-640-g9-core-i5-12th-gen-16gb-ram-256gb-nvme-14-used-laptop-for-sale-colombo-8,True
Asus VivoBook Core i5 14th Gen | 8GB DDR5 Ram 512GB NVMe Brand New,"Rs 179,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-i5-14th-gen-8gb-ddr5-ram-512gb-nvme-brand-new-for-sale-colombo-1,True
HP Elitebook 845 G7 Ryzen 5 Pro 16GB RAM Radeon RX VGA Laptop,"Rs 109,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-845-g7-ryzen-5-pro-16gb-ram-radeon-rx-vga-laptop-for-sale-colombo,True
"i5 6th Gen Computer (8GB RAM|500GB HDD) 19"" 22"" 24"" (Full Set PC)","Rs 39,950","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/i5-6th-gen-computer-8gb-ram500gb-hdd-19-22-24-full-set-pc-for-sale-gampaha-1,True
Brand New Acer Aspire Go 15 Ryzen 5|8GB DDR5|15.6” inch FHD Laptop,"Rs 159,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-acer-aspire-go-15-ryzen-58gb-ddr5156-inch-fhd-laptop-for-sale-colombo-2,True
